scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint,deadline_slots,size_bucket,compute_bucket,mem_bucket,atomicity,split_bucket,urgency,latency_sensitive,compute_heavy,io_heavy,memory_heavy,routing_hint,task_type,task_subtype,type_reason,multi_flags,final_flag,is_general,is_deadline_hard,is_latency_sensitive,is_compute_intensive,is_data_intensive,cluster_id
heavy,0,503,0,59,59.0,8.327096,1343862100.0,11190470000.0,41.015827,image,1,0.31867754,59.318676,0,0.0,discrete,1,L,M,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,504,6,59,59.0,11.004249,1163102200.0,12799066000.0,53.390797,sensor,1,0.99854434,59.998543,1,0.44676644,continuous,1,L,S,M,splittable,S,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,505,7,59,59.0,6.0534196,1300398700.0,7871859000.0,148.10771,image,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,1
heavy,0,506,8,59,59.0,3.674062,2511297800.0,9226664000.0,143.34296,image,1,0.87108743,59.871086,0,0.0,discrete,1,S,L,L,atomic,NA,hard,True,True,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,507,8,59,59.0,0.7961474,1386959700.0,1104224400.0,60.914013,video,0,,,0,0.0,discrete,,S,M,M,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,508,9,59,59.0,12.394719,1004447940.0,12449849000.0,88.04568,sensor,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,509,11,59,59.0,3.3593585,1422422500.0,4778427400.0,48.28318,video,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,510,13,59,59.0,6.1975102,3027931400.0,18765636000.0,47.247677,text,0,,,1,0.5390089,continuous,,M,L,S,splittable,M,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,1
heavy,0,511,14,59,59.0,12.940916,681878100.0,8824126000.0,147.33775,sensor,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,512,15,59,59.0,3.9552634,3678849300.0,14550818000.0,64.64227,text,1,0.446396,59.446396,0,0.0,discrete,1,S,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,513,15,59,59.0,5.269071,1681685600.0,8860921000.0,78.30606,image,1,0.41261506,59.412617,1,0.7456939,continuous,1,M,M,L,splittable,L,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,514,15,59,59.0,5.2986617,2180678400.0,11554677000.0,61.824116,image,1,0.42933634,59.429337,0,0.0,discrete,1,M,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,515,15,59,59.0,5.3937535,1300712800.0,7015724500.0,63.54059,video,1,0.7924534,59.792454,1,0.53927577,continuous,1,M,M,M,splittable,M,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,516,4,60,60.0,8.024337,1128385700.0,9054546000.0,50.94555,sensor,1,0.60239714,60.602398,0,0.0,discrete,1,L,S,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,517,12,60,60.0,8.064632,1276825600.0,10297129000.0,51.598167,image,1,0.3318777,60.33188,1,0.46861398,continuous,1,L,M,S,splittable,S,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",deadline_hard,False,True,False,False,False,2
heavy,0,518,15,60,60.0,4.018252,714845400.0,2872428500.0,83.899155,text,1,0.40304953,60.40305,0,0.0,discrete,1,M,S,L,atomic,NA,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,519,17,60,60.0,7.3753047,673935740.0,4970481700.0,69.59299,text,0,,,0,0.0,discrete,,L,S,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,1
heavy,0,520,3,61,61.0,10.132112,1318677900.0,13360992000.0,47.93525,image,0,,,0,0.0,discrete,,L,M,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,1
heavy,0,521,3,61,61.0,8.626385,1441807000.0,12437581000.0,119.72207,video,0,,,0,0.0,discrete,,L,M,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,1
heavy,0,522,5,61,61.0,4.177621,2074075400.0,8664701000.0,51.985847,text,1,0.5070325,61.507034,0,0.0,discrete,1,M,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,523,8,61,61.0,2.1462414,1868808300.0,4010913800.0,62.794785,video,1,0.8380647,61.838066,0,0.0,discrete,1,S,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,524,11,61,61.0,8.723571,3706743600.0,32336042000.0,33.001915,sensor,0,,,0,0.0,discrete,,L,L,S,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,525,15,61,61.0,5.769396,1787914100.0,10315184000.0,131.0272,image,0,,,1,0.67821985,continuous,,M,L,L,splittable,M,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,526,15,61,61.0,16.174206,1200304100.0,19413967000.0,42.593494,image,0,,,0,0.0,discrete,,L,S,S,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,527,16,61,61.0,2.3637626,807956300.0,1909817000.0,27.386435,text,0,,,0,0.0,discrete,,S,S,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,0
heavy,0,528,17,61,61.0,3.2997568,1438311200.0,4746076700.0,51.18278,video,0,,,0,0.0,discrete,,S,M,S,atomic,NA,none,False,False,False,False,LOCAL,general,general,no dominant constraint,[],general,True,False,False,False,False,1
heavy,0,529,0,62,62.0,3.8987193,1968905100.0,7676208600.0,50.749,video,0,,,0,0.0,discrete,,S,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,530,2,62,62.0,0.92432654,1507499800.0,1393422000.0,59.655586,image,0,,,1,0.7226781,continuous,,S,M,M,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,2
heavy,0,531,6,62,62.0,11.756188,3583145700.0,42124136000.0,60.207912,text,0,,,0,0.0,discrete,,L,L,M,atomic,NA,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,532,8,62,62.0,4.0972776,2161925000.0,8858008000.0,54.927948,image,0,,,1,0.6412335,continuous,,M,L,M,splittable,M,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,533,12,62,62.0,6.453352,761735230.0,4915745300.0,35.206333,video,0,,,1,0.80527693,continuous,,L,S,S,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,2
heavy,0,534,14,62,62.0,6.083505,2729589000.0,16605470000.0,37.584244,sensor,0,,,0,0.0,discrete,,M,L,S,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,535,16,62,62.0,9.49421,1319277700.0,12525500000.0,62.35045,image,0,,,0,0.0,discrete,,L,M,M,atomic,NA,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,['io_heavy'],data_intensive,False,False,False,False,True,0
heavy,0,536,0,63,63.0,9.574483,1810702700.0,17336543000.0,43.064526,text,0,,,1,0.42436072,continuous,,L,L,S,splittable,S,none,False,True,True,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,537,3,63,63.0,5.5216875,1244933900.0,6874135600.0,51.506516,text,0,,,1,0.6865772,continuous,,M,M,S,splittable,M,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,1
heavy,0,538,5,63,63.0,3.9362977,1409152000.0,5546841600.0,29.854864,text,0,,,1,0.84619766,continuous,,S,M,S,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,539,6,63,63.0,8.318835,1631732400.0,13574112000.0,56.61371,sensor,0,,,1,0.5215134,continuous,,L,M,M,splittable,S,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,540,8,63,63.0,5.0457535,1251647900.0,6315506700.0,38.009037,video,1,0.62358576,63.623585,1,0.760998,continuous,1,M,M,S,splittable,L,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,541,10,63,63.0,5.953816,1954829600.0,11638696000.0,70.3246,video,1,0.75761706,63.757618,0,0.0,discrete,1,M,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,542,11,63,63.0,5.6059756,1565040600.0,8773580000.0,145.7264,text,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,543,11,63,63.0,2.756872,1364998800.0,3763127000.0,72.41945,sensor,1,0.4441944,63.444195,0,0.0,discrete,1,S,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,544,12,63,63.0,5.8322806,2255971000.0,13157457000.0,56.565926,text,0,,,1,0.70251244,continuous,,M,L,M,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,2
heavy,0,545,14,63,63.0,3.7150548,655253400.0,2434302200.0,100.13409,image,1,0.42112938,63.42113,1,0.56794417,continuous,1,S,S,L,splittable,M,hard,True,False,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'memory_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,546,4,64,64.0,2.6509337,987185600.0,2616963600.0,72.41951,text,1,0.5888198,64.58882,0,0.0,discrete,1,S,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,547,4,64,64.0,3.583047,1896626000.0,6795700000.0,43.738922,video,1,0.9672716,64.96727,0,0.0,discrete,1,S,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,548,5,64,64.0,5.581799,1926412900.0,10752849000.0,64.79703,video,1,0.68030655,64.680305,0,0.0,discrete,1,M,L,M,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,549,6,64,64.0,7.1972885,724529150.0,5214645000.0,132.80327,text,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,550,6,64,64.0,4.9699917,1526562300.0,7587002000.0,89.57299,video,0,,,0,0.0,discrete,,M,M,L,atomic,NA,none,False,False,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['memory_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,551,11,64,64.0,6.2716203,729447800.0,4574820000.0,62.042767,video,1,0.49361175,64.493614,0,0.0,discrete,1,M,S,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,0
heavy,0,552,15,64,64.0,10.594186,1708340900.0,18098481000.0,29.810019,text,1,0.73164076,64.73164,0,0.0,discrete,1,L,M,S,atomic,NA,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,553,15,64,64.0,13.05352,978678400.0,12775198000.0,59.557426,text,0,,,1,0.8031309,continuous,,L,S,M,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,554,16,64,64.0,6.101307,1118658600.0,6825280000.0,26.801357,text,0,,,1,0.48143572,continuous,,M,S,S,splittable,S,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,555,6,65,65.0,9.466126,713379500.0,6752940500.0,68.11758,sensor,0,,,1,0.72481465,continuous,,L,S,M,splittable,L,none,False,False,True,False,LOCAL,data_intensive,large_input_bandwidth,large data volume / IO heavy,"['io_heavy', 'splittable']",data_intensive,False,False,False,False,True,0
heavy,0,556,8,65,65.0,4.052598,1175668500.0,4764511700.0,59.396076,text,1,0.6704427,65.67044,1,0.6480201,continuous,1,M,S,M,splittable,M,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'splittable']",deadline_hard,False,True,False,False,False,0
heavy,0,557,10,65,65.0,1.6406481,1975884200.0,3241730800.0,35.628124,image,1,0.3542569,65.354256,0,0.0,discrete,1,S,L,S,atomic,NA,hard,True,True,False,False,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy']",deadline_hard,False,True,False,False,False,0
heavy,0,558,13,65,65.0,2.0539305,1469384800.0,3018014200.0,63.22424,video,1,0.7849611,65.78496,0,0.0,discrete,1,S,M,M,atomic,NA,hard,True,False,False,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),['deadline_hard'],deadline_hard,False,True,False,False,False,1
heavy,0,559,17,65,65.0,6.699348,758984400.0,5084700700.0,65.34343,image,1,0.8870672,65.88707,1,0.83030045,continuous,1,L,S,M,splittable,L,hard,True,False,True,False,MEC,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'io_heavy', 'splittable']",deadline_hard,False,True,False,False,False,1
heavy,0,560,0,66,66.0,7.655571,1050839000.0,8044772400.0,130.28377,video,0,,,0,0.0,discrete,,L,S,L,atomic,NA,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy']",compute_intensive,False,False,False,True,False,0
heavy,0,561,4,66,66.0,6.0809917,3480170800.0,21162890000.0,58.576,text,0,,,0,0.0,discrete,,M,L,M,atomic,NA,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,['compute_heavy'],compute_intensive,False,False,False,True,False,0
heavy,0,562,4,66,66.0,2.9281924,2433772300.0,7126553600.0,89.23109,image,0,,,1,0.6352014,continuous,,S,L,L,splittable,M,none,False,True,False,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'memory_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,563,6,66,66.0,10.753942,1420401500.0,15274915000.0,78.90033,text,0,,,1,0.59191036,continuous,,L,M,L,splittable,M,none,False,False,True,True,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['memory_heavy', 'io_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,564,6,66,66.0,4.420657,1232641500.0,5449086000.0,45.20127,image,0,,,1,0.6960153,continuous,,M,M,S,splittable,L,none,False,False,False,False,LOCAL,general,general,no dominant constraint,['splittable'],general,True,False,False,False,False,0
heavy,0,565,9,66,66.0,3.8884532,1954412400.0,7599641000.0,45.390934,video,0,,,1,0.7937083,continuous,,S,L,S,splittable,L,none,False,True,False,False,CLOUD,compute_intensive,compute_or_memory_heavy,high compute/memory demand,"['compute_heavy', 'splittable']",compute_intensive,False,False,False,True,False,0
heavy,0,566,10,66,66.0,5.931158,1949510900.0,11562857000.0,92.777695,text,1,0.81306183,66.813065,1,0.5241657,continuous,1,M,L,L,splittable,S,hard,True,True,False,True,CLOUD,deadline_hard,deadline_hard,hard deadline (tight slots),"['deadline_hard', 'compute_heavy', 'memory_heavy', 'splittable']",deadline_hard,False,True,False,False,False,0
